StockCode,Description,Transactions,Unique_Prices,Min_Price,Max_Price,Avg_Price,Total_Quantity,Total_Revenue,Price_Range,Price_Variation_%
22992,REVOLVER WOODEN RULER ,296,3,1.65,4.13,1.9619594594594596,4917,8950.289999999999,2.48,126.40424286255467
22367,CHILDS APRON SPACEBOY DESIGN,296,3,1.2,1.95,1.9342905405405404,2256,4191.9,0.75,38.77390620906471
21993,FLORAL FOLK STATIONERY SET,295,4,1.25,2.95,1.8395593220338986,2067,3208.4,1.7000000000000002,92.41343726389887
22378,WALL TIDY RETROSPOT ,295,4,0.85,4.13,1.99935593220339,3069,4898.96,3.28,164.05283057255724
22460,EMBOSSED GLASS TEALIGHT HOLDER,295,3,1.06,2.46,1.2675254237288136,4314,5231.09,1.4,110.45143346170303
22186,RED STAR CARD HOLDER,294,4,1.95,5.79,2.6838775510204083,1930,4917.54,3.84,143.07657212379286
48184,DOOR MAT ENGLISH ROSE ,293,5,4.58,7.49,7.141706484641638,1448,9364.42,2.91,40.74656395159903
21955,DOORMAT UNION JACK GUNS AND ROSES,292,8,4.58,8.25,7.7125,2099,11889.49,3.67,47.58508914100486
85053,FRENCH ENAMEL CANDLEHOLDER,292,3,1.69,4.13,2.12486301369863,1854,3686.19,2.44,114.83093188924347
85227,SET OF 6 3D KIT CARDS FOR KIDS,292,3,0.64,1.63,0.8626369863013699,2668,2251.18,0.9899999999999999,114.76438127754176
22272,FELTCRAFT DOLL MARIA,291,4,1.92,2.95,2.932680412371134,1367,3755.7100000000005,1.0300000000000002,35.12145393187331
22377,BOTTLE BAG RETROSPOT ,291,4,0.85,4.13,2.0341580756013746,3214,5745.49,3.28,161.24607223705104
22841,ROUND CAKE TIN VINTAGE GREEN,290,4,5.49,15.79,7.945724137931035,734,5580.58,10.299999999999999,129.62946889673907
21463,MIRRORED DISCO BALL ,290,3,2.5,5.95,5.791724137931035,1347,7195.8,3.45,59.56775422719694
20677,PINK POLKADOT BOWL,289,3,1.06,2.46,1.2558131487889275,3673,4271.400000000001,1.4,111.48155291654037
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",289,3,0.36,0.85,0.8438062283737023,4451,3631.5499999999997,0.49,58.07020421553351
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,289,3,3.39,6.71,3.7216262975778545,2067,7510.29,3.32,89.2083120264051
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,288,3,3.0,5.95,5.853298611111111,2947,12107.050000000001,2.95,50.39893222601217
48194,DOOR MAT HEARTS,288,5,4.0,7.49,7.286874999999999,1662,9774.98,3.49,47.89433056008235
22767,TRIPLE PHOTO FRAME CORNICE ,288,3,6.72,9.95,9.867152777777777,994,9204.779999999999,3.2299999999999995,32.73487370413901
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,288,4,0.29,1.63,0.81,3062,2336.68,1.3399999999999999,165.43209876543207
20675,BLUE POLKADOT BOWL,286,3,1.06,2.46,1.2422727272727274,3223,3770.04,1.4,112.69667032564945
23275,SET OF 3 HANGING OWLS OLLIE BEAK,285,3,1.04,2.46,1.2872982456140352,3642,4327.42,1.42,110.30854775403401
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,284,4,0.79,5.79,2.8754929577464794,1335,3411.2100000000005,5.0,173.88322884012538
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,283,4,0.86,1.25,1.2356537102473497,17266,18828.98,0.39,31.562240841888535
15060B,FAIRY CAKE DESIGN UMBRELLA,282,3,2.95,8.29,3.765177304964539,1156,4209.42,5.339999999999999,141.825990318145
22959,WRAP CHRISTMAS VILLAGE,282,3,0.34,0.42,0.4180851063829787,9713,3971.46,0.07999999999999996,19.13486005089058
21158,MOODY GIRL DOOR HANGER ,281,4,0.38,1.45,0.9548042704626335,2531,1640.9099999999999,1.0699999999999998,112.06485277674243
22434,BALLOON PUMP WITH 10 BALLOONS,280,3,1.65,4.13,1.9470714285714283,2561,4732.13,2.48,127.37077662423421
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,280,3,3.39,4.15,3.765571428571428,2652,9579.880000000001,0.7600000000000002,20.18285974429987
22075,6 RIBBONS ELEGANT CHRISTMAS ,279,4,0.39,3.29,1.5879928315412184,3092,4437.9800000000005,2.9,182.62047173005305
21068,VINTAGE BILLBOARD LOVE/HATE MUG,279,4,0.38,1.25,1.1831541218637993,4227,4165.45,0.87,73.53226295062102
20996,JAZZ HEARTS ADDRESS BOOK,278,5,0.16,0.83,0.30197841726618707,6137,1573.65,0.6699999999999999,221.8701608100059
22962,JAM JAR WITH PINK LID,278,3,0.72,1.63,0.8439208633093525,4395,3503.31,0.9099999999999999,107.83001577085376
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,278,3,0.79,2.95,2.8527338129496407,2185,5603.35,2.16,75.71684361838953
23247,BISCUIT TIN 50'S CHRISTMAS,277,3,2.49,5.79,2.969783393501805,2060,5795.2,3.3,111.11921520002916
47580,TEA TIME DES TEA COSY,277,3,2.1,4.96,2.5424548736462094,1562,3725.86,2.86,112.48970550648907
21156,RED SPOTTY CHILDS APRON,277,3,1.2,1.95,1.9310469314079421,2438,4490.4,0.75,38.83903533370724
21470,FLOWER VINE RAFFIA FOOD COVER,276,3,2.95,7.46,3.781630434782609,1028,3750.9300000000003,4.51,119.26072834928571
22744,MAKE YOUR OWN MONSOON CARD KIT,275,4,0.79,5.79,2.7974181818181822,1433,3611.2300000000005,5.0,178.73623730972713
22203,MILK PAN RED RETROSPOT,275,4,1.25,7.46,3.6782181818181816,1237,4424.14,6.21,168.8317465966723
22798,ANTIQUE GLASS DRESSING TABLE POT,275,3,2.55,5.79,2.966436363636364,2279,6544.01,3.24,109.22196207264301
47504K,ENGLISH ROSE GARDEN SECATEURS,274,4,0.79,1.95,1.3730656934306569,2598,2803.58,1.16,84.48248365318165
20682,RED RETROSPOT CHILDRENS UMBRELLA,274,3,2.75,6.63,3.2902189781021898,1507,4816.41,3.88,117.92528174638389
21983,PACK OF 12 BLUE PAISLEY TISSUES ,274,6,0.2,0.83,0.3181021897810219,6148,1819.7599999999998,0.6299999999999999,198.04956402019272
22576,SWALLOW WOODEN CHRISTMAS DECORATION,274,3,0.72,1.63,0.868978102189781,3121,2640.37,0.9099999999999999,104.72070558588828
22544,MINI JIGSAW SPACEBOY,273,4,0.19,0.83,0.415018315018315,9364,3677.06,0.6399999999999999,154.21006178287732
85178,VICTORIAN SEWING KIT,272,3,0.85,2.46,1.2486397058823528,5439,5958.79,1.6099999999999999,128.940317404234
47599B,BLUE PARTY BAGS ,271,3,1.52,2.1,2.078191881918819,3517,6636.14,0.5800000000000001,27.9088762229443
22896,PEG BAG APPLES DESIGN,271,3,2.1,4.96,2.585092250922509,1598,3844.27,2.86,110.63434966312664
84884A,ANT WHITE WIRE HEART SPIRAL,271,5,1.95,8.29,3.9376383763837643,1666,5865.06,6.339999999999999,161.01021460031856
23171,REGENCY TEA PLATE GREEN ,271,3,1.45,3.29,1.6725830258302583,5966,9184.9,1.84,110.0094866194542
21499,BLUE POLKADOT WRAP,270,3,0.34,0.42,0.41577777777777775,9075,3641.5,0.07999999999999996,19.24104756814537
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,270,3,0.88,1.49,1.477962962962963,2725,3924.6499999999996,0.61,41.27302343064779
22066,LOVE HEART TRINKET POT,270,4,0.39,3.29,1.0113333333333334,3429,2671.0299999999997,2.9,286.75016479894526
23265,SET OF 3 WOODEN TREE DECORATIONS,270,4,1.04,2.5,1.3167407407407408,1680,2172.46,1.46,110.87983798379837
23174,REGENCY SUGAR BOWL GREEN,269,3,3.75,8.29,4.126728624535317,2956,11575.54,4.539999999999999,110.01450332855892
22436,12 COLOURED PARTY BALLOONS,269,3,0.55,1.25,0.6537174721189591,4227,2683.35,0.7,107.07989764003412
22696,WICKER WREATH LARGE,269,3,1.65,4.13,1.9665055762081785,1421,2696.21,2.48,126.11202480198114
21495,SKULLS AND CROSSBONES WRAP,269,3,0.34,0.42,0.4179925650557621,9115,3716.3,0.07999999999999996,19.139096406972598
21810,CHRISTMAS HANGING STAR WITH BELL,268,4,0.39,2.46,0.7667537313432836,6421,3783.35,2.07,269.96934157379917
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,268,3,3.39,4.15,3.7634328358208955,2487,9043.29,0.7600000000000002,20.194328772556027
22582,PACK OF 6 SWEETIE GIFT BOXES,268,3,2.1,4.96,2.545559701492537,2477,6071.26,2.86,112.35250142917872
21239,PINK  POLKADOT CUP,268,3,0.72,1.63,0.8466044776119402,3149,2527.67,0.9099999999999999,107.48821014588567
21313,GLASS HEART T-LIGHT HOLDER ,267,3,0.64,1.63,0.8298876404494382,5971,4444.389999999999,0.9899999999999999,119.29325751421607
23182,TOILET SIGN OCCUPIED OR VACANT,267,3,0.72,2.46,0.8776029962546816,3414,2837.57,1.74,198.26732673267327
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,267,4,1.04,2.5,1.3221722846441948,1845,2400.45,1.46,110.4243385643873
21500,PINK POLKADOT WRAP ,265,3,0.34,0.42,0.4163018867924528,8300,3366.0,0.07999999999999996,19.216823785351696
22639,SET OF 4 NAPKIN CHARMS HEARTS,265,4,0.79,4.96,2.5037735849056606,1624,3842.52,4.17,166.5486058779201
22938,CUPCAKE LACE PAPER SET 6,264,3,1.65,4.13,1.9321212121212121,3690,6837.679999999999,2.48,128.35633626097865
21625,VINTAGE UNION JACK APRON,264,3,5.95,14.13,6.962045454545454,865,5818.29,8.18,117.49420559527306
22535,MAGIC DRAWING SLATE BUNNIES ,263,3,0.27,0.42,0.4178326996197719,4009,1594.5,0.14999999999999997,35.89953589953589
21911,GARDEN METAL SIGN ,263,4,1.0,1.65,1.6454372623574145,2393,3641.25,0.6499999999999999,39.50317735413055
22047,EMPIRE GIFT WRAP,262,3,0.34,0.42,0.4179389312977099,8275,3361.5,0.07999999999999996,19.141552511415515
22118,JOY WOODEN BLOCK LETTERS,262,5,1.25,11.63,4.728167938931297,785,3561.33,10.38,219.53534929527444
22592,CARDHOLDER HOLLY WREATH METAL,262,3,3.39,7.46,3.8043129770992365,1833,6801.85,4.07,106.98383714747224
23126,FELTCRAFT GIRL AMELIE KIT,262,3,4.15,10.79,5.020839694656488,987,4824.13,6.639999999999999,132.2487950982926
22093,MOTORING TISSUE BOX,261,5,0.39,2.46,0.7935632183908046,2344,1385.1599999999999,2.07,260.84878331402086
22956,36 FOIL HEART CAKE CASES,261,4,0.79,4.13,2.057816091954023,2557,4935.96,3.34,162.30799307378652
21494,ROTATING LEAVES T-LIGHT HOLDER,260,6,0.85,2.55,1.4631538461538462,2889,3750.28,1.6999999999999997,116.18737185216337
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,260,3,0.72,1.63,0.8704999999999999,2711,2218.5499999999997,0.9099999999999999,104.53762205628949
21564,PINK  HEART SHAPE LOVE BUCKET ,260,4,0.79,5.79,2.864923076923077,1912,4281.72,5.0,174.52475566534207
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,259,3,0.42,1.46,0.6567181467181468,2588,1585.27,1.04,158.36321947204422
85174,S/4 CACTI CANDLES,259,4,1.95,10.79,4.917722007722008,1353,5924.67,8.84,179.7580258932707
10135,COLOURING PENCILS BROWN TUBE,258,5,0.25,2.46,1.2225193798449614,3920,4089.39,2.21,180.77423036682413
21524,DOOR MAT SPOTTY HOME SWEET HOME,258,5,4.0,7.49,7.22062015503876,1734,10129.18,3.49,48.33379855280957
22714,CARD BIRTHDAY COWBOY,256,3,0.36,0.83,0.418515625,5133,2032.05,0.47,112.30166137763673
22713,CARD I LOVE LONDON ,255,3,0.36,0.83,0.4192156862745098,5793,2284.84,0.47,112.11412535079515
22365,DOORMAT RESPECTABLE HOUSE,255,10,4.58,15.79,7.575333333333334,1888,11468.54,11.209999999999999,147.98028689606616
21116,OWL DOORSTOP,254,3,4.25,8.29,4.941102362204724,972,4658.64,4.039999999999999,81.76313105558388
22443,GROW YOUR OWN HERBS SET OF 3,254,3,5.36,7.95,7.916181102362205,666,5088.54,2.59,32.71779620134181
22421,LIPSTICK PEN FUSCHIA,254,3,0.36,0.83,0.43700787401574803,3805,1560.08,0.47,107.54954954954954
51014A,"FEATHER PEN,HOT PINK",253,5,0.2,0.85,0.6325691699604743,6120,3826.8799999999997,0.6499999999999999,102.75556110972255
C2,CARRIAGE,253,6,18.0,150.0,50.50592885375494,254,12796.0,132.0,261.35545468774455
22334,DINOSAUR PARTY BAG + STICKER SET,253,3,1.45,3.29,1.6485770750988142,2214,3489.94,1.84,111.61140281474022
22091,EMPIRE TISSUE BOX,253,5,0.39,2.46,0.8619762845849803,3056,2167.18,2.07,240.14581804842257
22076,6 RIBBONS EMPIRE  ,253,4,0.39,1.65,1.5497628458498023,2123,3068.37,1.2599999999999998,81.30276212094161
23191,BUNDLE OF 3 RETRO NOTE BOOKS,252,3,1.45,3.29,1.6753968253968254,2116,3421.4,1.84,109.82472761724303
85064,CREAM SWEETHEART LETTER RACK,252,3,3.88,5.45,5.3933333333333335,1727,7676.47,1.5700000000000003,29.110012360939436
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,252,4,0.79,2.55,2.2593650793650792,1334,2341.98,1.7599999999999998,77.89799072642967
22674,FRENCH TOILET SIGN BLUE METAL,251,3,1.06,2.46,1.2510358565737052,2288,2767.73,1.4,111.90726409986942
22098,BOUDOIR SQUARE TISSUE BOX,251,5,0.39,2.46,0.8800398406374502,2789,1735.72,2.07,235.21662365883472
48111,DOOR MAT 3 SMILEY CATS,250,6,4.0,7.49,6.94492,1777,9890.17,3.49,50.2525587047799
21819,GLITTER CHRISTMAS STAR ,250,3,0.39,1.63,0.66488,3870,2248.88,1.2399999999999998,186.49981951630366
72802C,VANILLA SCENT CANDLE JEWELLED BOX,250,5,0.5,4.25,4.162640000000001,2180,5895.34,3.75,90.08706013491437
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,249,5,0.39,2.46,0.870160642570281,3415,2981.48,2.07,237.8871094290857
22721,SET OF 3 CAKE TINS SKETCHBOOK,249,4,1.95,10.79,4.820200803212852,910,3949.72,8.84,183.39484932054688
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,248,3,2.95,7.46,3.7690725806451613,1079,3869.09,4.51,119.65808308281535
22425,ENAMEL COLANDER CREAM,247,3,4.25,9.96,4.953279352226721,701,3396.56,5.710000000000001,115.2771647622317
22980,PANTRY SCRUBBING BRUSH,247,3,1.45,3.29,1.6742914979757084,2289,3661.89,1.84,109.89723129004958
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,247,3,3.39,4.15,3.764251012145749,2249,8118.110000000001,0.7600000000000002,20.18993944739022
21787,RAIN PONCHO RETROSPOT,246,3,0.65,1.63,0.8576422764227641,10289,8124.53,0.9799999999999999,114.26675514266755
22284,HEN HOUSE DECORATION,246,3,1.0,1.65,1.6465447154471542,2383,3734.55,0.6499999999999999,39.4766078261943
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,246,3,8.5,19.96,9.90170731707317,804,7515.219999999999,11.46,115.73761608000595
22035,VINTAGE CARAVAN GREETING CARD ,246,3,0.36,0.83,0.4208943089430894,3954,1618.3,0.47,111.66698860343828
21990,MODERN FLORAL STATIONERY SET,246,4,1.25,2.95,1.8171544715447157,1804,2861.2000000000003,1.7000000000000002,93.55286116952261
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,246,3,2.95,9.95,9.423983739837396,713,6249.95,6.999999999999999,74.27856619074322
21466,RED FLOWER CROCHET FOOD COVER,245,3,2.95,7.46,3.7975102040816324,833,3095.39,4.51,118.76202452734874
22801,ANTIQUE GLASS PEDESTAL BOWL,245,3,3.39,7.46,3.759714285714286,1197,4374.6,4.07,108.25290675583253
22653,BUTTON BOX ,245,4,1.63,4.13,1.9433877551020409,2242,4244.16,2.5,128.64133744985614
21272,SALLE DE BAIN HOOK,245,3,1.06,1.48,1.2497142857142858,2208,2739.36,0.41999999999999993,33.6076817558299
22161,HEART DECORATION RUSTIC HANGING ,244,5,0.19,0.79,0.3470901639344262,5417,1607.99,0.6000000000000001,172.86574566064473
21830,ASSORTED CREEPY CRAWLIES,244,3,0.36,0.83,0.42573770491803276,7844,3251.89,0.47,110.3966114747786
22132,RED LOVE HEART SHAPE CUP,244,3,0.72,1.63,0.85,3050,2526.98,0.9099999999999999,107.05882352941177
21162,TOXIC AREA  DOOR HANGER ,243,4,0.38,1.45,0.9429629629629629,2329,1478.57,1.0699999999999998,113.47211311861743
22723,SET OF 6 HERB TINS SKETCHBOOK,243,4,1.25,8.29,3.751399176954733,1059,3705.8900000000003,7.039999999999999,187.66331355104813
22210,WOOD STAMP SET BEST WISHES,241,5,0.5,3.29,1.2216597510373441,1491,1755.42,2.79,228.37782759323423
22963,JAM JAR WITH GREEN LID,241,3,0.72,1.63,0.8435269709543568,3695,2935.61,0.9099999999999999,107.88036794726746
22991,GIRAFFE WOODEN RULER,241,3,1.65,4.13,2.0498340248962656,3710,6820.74,2.48,120.98540515374184
23582,VINTAGE DOILY JUMBO BAG RED ,241,3,1.75,2.08,2.066597510373444,4447,8535.26,0.33000000000000007,15.968276277482182
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,240,3,0.72,0.85,0.829625,2070,1715.7,0.13,15.669730299834264
22097,SWALLOW SQUARE TISSUE BOX,240,3,0.39,1.25,0.788,2056,1214.22,0.86,109.13705583756344
20984,12 PENCILS TALL TUBE POSY,240,4,0.19,0.85,0.4567083333333333,5861,1906.1699999999998,0.6599999999999999,144.51236201076543
22466,FAIRY TALE COTTAGE NIGHTLIGHT,239,3,1.45,1.95,1.9261506276150626,4739,8209.05,0.5,25.95850982947757
21110,LARGE CAKE TOWEL PINK SPOTS,239,4,1.95,6.75,6.300627615062761,1260,5487.2,4.8,76.18288674170735
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,238,4,0.38,1.45,1.0427310924369748,2760,1611.86,1.0699999999999998,102.61514284563
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,238,4,0.39,2.46,1.1729411764705884,2323,2338.39,2.07,176.4794383149448
22227,HANGING HEART MIRROR DECORATION ,238,3,0.55,1.25,0.661344537815126,2713,1760.45,0.7,105.84498094027954
22733,3D TRADITIONAL CHRISTMAS STICKERS,238,3,1.06,2.46,1.3000420168067228,2372,2988.04,1.4,107.68882712258814
23144,ZINC T-LIGHT HOLDER STARS SMALL,238,3,0.72,1.63,0.8369747899159663,4894,3879.98,0.9099999999999999,108.72489959839358
22400,MAGNETS PACK OF 4 HOME SWEET HOME,237,4,0.39,2.46,0.8167088607594937,2463,2047.54,2.07,253.45629262244262
22604,SET OF 4 NAPKIN CHARMS CUTLERY,236,3,2.1,4.96,2.537330508474576,1934,4538.110000000001,2.86,112.71688849551612
22613,PACK OF 20 SPACEBOY NAPKINS,236,4,0.64,1.63,0.8443220338983051,2975,2313.5299999999997,0.9899999999999999,117.2538392050587
22781,GUMBALL MAGAZINE RACK,235,3,6.75,14.96,7.659063829787234,788,5786.54,8.21,107.19325732826634
20985,HEART CALCULATOR,235,3,1.06,2.46,1.2597872340425533,2154,2560.28,1.4,111.12987671001517
22099,CARAVAN SQUARE TISSUE BOX,235,5,0.39,2.46,0.8700425531914894,2046,1359.48,2.07,237.9193974371515
23234,BISCUIT TIN VINTAGE CHRISTMAS,235,3,2.49,5.79,2.9257446808510643,1635,4576.05,3.3,112.79179696022106
22971,QUEENS GUARD COFFEE MUG,235,3,2.1,4.96,2.5219574468085106,2365,5603.570000000001,2.86,113.40397529780988
21867,PINK UNION JACK  LUGGAGE TAG,235,3,1.06,2.46,1.257872340425532,1009,1260.46,1.4,111.29905277401892
21896,POTTING SHED TWINE,235,6,1.38,2.4,2.0920425531914892,2315,4655.88,1.02,48.75617842686574
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,234,5,3.95,8.29,4.926837606837607,534,2588.08,4.339999999999999,88.08895982235791
22364,GLASS JAR DIGESTIVE BISCUITS,234,4,2.55,5.79,2.9548717948717953,1902,5583.1,3.24,109.64942728219367
22152,PLACE SETTING WHITE STAR,234,3,0.36,1.63,0.42414529914529914,6239,2539.31,1.27,299.42569269521414
22231,JIGSAW TREE WITH BIRDHOUSE,234,3,0.59,1.45,1.2048717948717949,1981,2387.5699999999997,0.86,71.37688869972334
22942,CHRISTMAS LIGHTS 10 SANTAS ,233,3,2.95,8.5,7.8626609442060085,1224,9278.45,5.55,70.5867903930131
23230,WRAP ALPHABET DESIGN,233,3,0.34,0.42,0.4173390557939914,7950,3207.0,0.07999999999999996,19.16906622788975
22757,LARGE RED BABUSHKA NOTEBOOK ,233,4,0.39,2.46,1.1799141630901289,2542,2716.23,2.07,175.43649061545176
22675,FRENCH KITCHEN SIGN BLUE METAL,232,3,1.06,2.46,1.277198275862069,2149,2603.66,1.4,109.61493030947318
84997B,CHILDRENS CUTLERY RETROSPOT RED ,232,4,3.39,8.29,4.149827586206897,2492,9603.68,4.899999999999999,118.07719473181264
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,232,3,0.32,0.83,0.4244396551724138,2882,1158.5,0.51,120.15842388544735
84950,ASSORTED COLOUR T-LIGHT HOLDER,232,5,0.55,1.38,0.732198275862069,7554,4767.94,0.8299999999999998,113.35727320892445
84596G,SMALL CHOCOLATES PINK BOWL,231,4,0.42,1.25,0.7135930735930736,1972,1162.52,0.8300000000000001,116.31278815821405
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,230,5,0.85,2.46,1.248913043478261,3960,4696.91,1.6099999999999999,128.91209747606612
22445,PENCIL CASE LIFE IS BEAUTIFUL,230,3,2.55,5.79,2.9924347826086954,1171,3408.6500000000005,3.24,108.2730363525412
79323P,PINK CHERRY LIGHTS,230,3,5.45,6.75,6.426086956521739,2234,13198.1,1.2999999999999998,20.23004059539919
48188,DOOR MAT WELCOME PUPPIES,230,6,4.0,7.49,7.05791304347826,1415,7842.59,3.49,49.448044747800814
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,229,3,1.85,4.13,2.1233187772925763,1458,3020.42,2.28,107.37907206317867
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,229,3,0.72,1.63,0.8834934497816593,1866,1584.54,0.9099999999999999,103.0001977066034
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,229,3,2.29,3.75,3.731048034934498,1887,6766.29,1.46,39.131096312074995
21986,PACK OF 12 PINK POLKADOT TISSUES,228,5,0.22,0.83,0.32434210526315793,4995,1422.6899999999998,0.61,188.07302231237318
22838,3 TIER CAKE TIN RED AND CREAM,228,4,9.98,29.13,14.765964912280701,855,11631.83,19.15,129.69013615949433
23080,RED METAL BOX TOP SECRET,228,3,7.5,16.63,8.357543859649123,1003,7962.03,9.129999999999999,109.24262143666819
23154,SET OF 4 JAM JAR MAGNETS,228,3,1.85,4.13,2.080921052631579,2472,4986.49,2.28,109.56686689851405
21980,PACK OF 12 RED SPOTTY TISSUES ,228,4,0.2,0.4,0.2890350877192982,22643,5923.089999999999,0.2,69.19575113808803
22059,CERAMIC STRAWBERRY DESIGN MUG,227,3,0.39,1.49,1.3582819383259912,2655,3230.95,1.1,80.98465929361399
22610,PENS ASSORTED FUNNY FACE,226,4,0.19,0.85,0.3742035398230088,12242,4802.42,0.6599999999999999,176.37460092231288
23118,PARISIENNE JEWELLERY DRAWER ,225,3,5.32,7.5,7.4600888888888885,765,5399.02,2.1799999999999997,29.222171913352234
23172,REGENCY TEA PLATE PINK,224,3,1.45,3.29,1.6405357142857142,3688,5793.28,1.84,112.15848481550017
21528,DAIRY MAID TRADITIONAL TEAPOT ,224,3,4.0,6.95,6.869866071428572,841,5007.150000000001,2.95,42.94115735776716
22897,OVEN MITT APPLES DESIGN,223,3,1.25,3.29,1.5271300448430494,1564,2236.36,2.04,133.58390838349726
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,221,3,0.39,1.25,0.7297285067873304,1981,1086.71,0.86,117.85204935821913
85231G,ORANGE SCENTED SET/9 T-LIGHTS,220,3,0.72,1.63,0.8517727272727272,1421,1184.45,0.9099999999999999,106.83601045946955
21467,CHERRY CROCHET FOOD COVER,220,4,1.25,7.46,3.7346363636363638,957,2927.77,6.21,166.2812492393077
22732,3D VINTAGE CHRISTMAS STICKERS ,220,3,1.06,2.46,1.3024090909090908,2483,3090.59,1.4,107.49310717900393
21058,PARTY INVITES WOODLAND,220,3,0.72,1.63,0.8535454545454545,2241,1845.57,0.9099999999999999,106.61412290978805
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,220,3,1.25,2.95,2.666818181818182,1965,3728.65,1.7000000000000002,63.74637804670189
37500,TEA TIME TEAPOT IN GIFT BOX,219,6,4.95,9.95,8.529954337899543,827,6166.57,4.999999999999999,58.61696091131976
21126,SET OF 6 GIRLS CELEBRATION CANDLES,219,3,0.38,1.25,1.2218264840182647,2214,2169.18,0.87,71.20487330891697
22081,RIBBON REEL FLORA + FAUNA ,218,3,1.45,3.29,1.686697247706422,1468,2433.32,1.84,109.08893119390808
85049H,URBAN BLACK RIBBONS ,218,5,0.42,2.46,1.1877522935779816,1636,1664.55,2.04,171.75298343181555
21125,SET 6 FOOTBALL CELEBRATION CANDLES,217,3,0.38,1.25,1.222442396313364,2090,2144.02,0.87,71.16899762506127
22095,LADS ONLY TISSUE BOX,217,4,0.39,1.25,0.9173732718894009,3206,3219.36,0.86,93.74591852112323
21159,MOODY BOY  DOOR HANGER ,217,3,0.38,1.45,1.0295391705069123,2073,1324.23,1.0699999999999998,103.929994181102
23229,VINTAGE DONKEY TAIL GAME ,215,4,2.62,7.46,3.786511627906977,1750,6146.89,4.84,127.82213487286573
22211,WOOD STAMP SET FLOWERS,214,5,0.5,3.29,1.2394859813084111,1288,1636.83,2.79,225.09330819981153
23310,BUBBLEGUM RING ASSORTED,214,3,0.36,0.83,0.4292523364485981,11891,4894.83,0.47,109.49270629218375
22946,WOODEN ADVENT CALENDAR CREAM,214,4,8.0,16.95,16.311915887850468,876,12707.1,8.95,54.86786507197593
22533,MAGIC DRAWING SLATE BAKE A CAKE ,213,3,0.27,0.42,0.41563380281690143,4558,1763.16,0.14999999999999997,36.089461199593345
23083,SET 6 PAPER TABLE LANTERN STARS ,213,3,3.29,7.46,3.7610798122065727,1860,6739.63,4.17,110.87241452484677
22689,DOORMAT MERRY CHRISTMAS RED ,213,9,4.58,16.63,8.24474178403756,1006,7187.54,12.049999999999999,146.15375854862677
21913,VINTAGE SEASIDE JIGSAW PUZZLES,212,3,3.39,7.46,3.7731132075471696,1010,3672.52,4.07,107.86848356044507
10133,COLOURING PENCILS BROWN TUBE,212,3,0.42,0.85,0.6595283018867925,3351,1943.46,0.43,65.19811185810327
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,212,4,1.06,2.46,1.2564150943396226,3216,3923.81,1.4,111.42814236371828
23168,CLASSIC CAFE SUGAR DISPENSER,211,3,1.04,2.46,1.2298578199052133,2634,3038.35,1.42,115.46050096339113
16161U,WRAP SUKI AND FRIENDS,210,3,0.34,0.42,0.41857142857142854,6726,2742.92,0.07999999999999996,19.112627986348116
22472,TV DINNER TRAY DOLLY GIRL,209,5,1.95,10.79,4.847655502392345,1053,4664.07,8.84,182.35619250661296
22475,SKULL DESIGN TV DINNER TRAY,209,4,1.95,4.95,4.769569377990431,698,3092.5,3.0,62.898760081858676
22519,CHILDS GARDEN BRUSH PINK,209,3,1.59,2.1,2.0783253588516746,1334,2584.38,0.51,24.538987499136685
22589,CARDHOLDER GINGHAM STAR,209,5,2.1,4.96,2.7159808612440193,1280,3337.64,2.86,105.30265661334649
21735,TWO DOOR CURIO CABINET,208,4,6.0,12.75,12.544230769230769,799,9350.4,6.75,53.80959681128316
